"Date","Price","Open","High","Low","Vol.","Change %"
"Mar 02, 1999","210.25","206.00","210.75","205.00","8.61K","1.94%"
"Mar 01, 1999","206.25","204.25","209.25","201.75","14.49K","0.86%"
"Feb 26, 1999","204.50","206.25","207.50","204.00","32.29K","-1.09%"
"Feb 25, 1999","206.75","209.00","209.25","206.50","51.69K","-0.96%"
"Feb 24, 1999","208.75","215.00","215.00","208.50","44.75K","-2.91%"
"Feb 23, 1999","215.00","214.00","215.50","214.00","46.18K","0.47%"
"Feb 22, 1999","214.00","215.00","215.00","212.00","39.24K","-0.47%"
"Feb 19, 1999","215.00","215.00","215.75","213.75","31.73K","0.00%"
"Feb 18, 1999","215.00","213.50","215.50","213.00","27.80K","0.70%"
"Feb 17, 1999","213.50","214.00","214.25","212.00","42.38K","-0.23%"
"Feb 16, 1999","214.00","215.00","216.25","213.50","34.17K","-0.47%"
"Feb 12, 1999","215.00","216.00","217.00","214.25","35.00K","-0.46%"
"Feb 11, 1999","216.00","220.00","220.75","215.50","39.71K","-1.93%"
"Feb 10, 1999","220.25","216.75","220.75","215.50","39.43K","1.61%"
"Feb 09, 1999","216.75","217.75","218.00","216.25","24.36K","-0.57%"
"Feb 08, 1999","218.00","218.25","219.00","217.25","21.54K","-0.23%"
"Feb 05, 1999","218.50","217.50","218.75","217.00","25.45K","0.58%"
"Feb 04, 1999","217.25","215.25","217.50","215.00","20.25K","0.70%"
"Feb 03, 1999","215.75","217.25","223.00","215.25","61.95K","-0.80%"
"Feb 02, 1999","217.50","215.50","218.25","215.25","37.55K","0.81%"
"Feb 01, 1999","215.75","214.00","216.00","213.50","29.35K","0.58%"
"Jan 29, 1999","214.50","216.00","217.50","214.00","35.83K","-0.69%"
"Jan 28, 1999","216.00","215.25","219.00","214.50","46.29K","0.23%"
"Jan 27, 1999","215.50","215.25","216.25","214.75","21.34K","-0.12%"
"Jan 26, 1999","215.75","215.00","217.00","215.00","25.09K","0.12%"
"Jan 25, 1999","215.50","215.75","215.75","212.25","31.36K","-0.35%"
"Jan 22, 1999","216.25","215.25","217.00","215.25","20.10K","0.12%"
"Jan 21, 1999","216.00","215.00","218.00","213.75","38.10K","0.47%"
"Jan 20, 1999","215.00","213.75","216.00","213.50","24.24K","0.58%"
"Jan 19, 1999","213.75","215.50","215.50","211.00","53.05K","-0.81%"
"Jan 15, 1999","215.50","215.00","217.25","215.00","21.33K","0.00%"
"Jan 14, 1999","215.50","215.00","216.25","215.00","21.14K","0.12%"
"Jan 13, 1999","215.25","217.25","217.75","214.25","35.79K","-0.92%"
"Jan 12, 1999","217.25","219.50","220.00","216.25","37.30K","-1.14%"
"Jan 11, 1999","219.75","221.50","223.00","219.50","28.13K","-0.90%"
"Jan 08, 1999","221.75","219.50","224.50","219.50","36.51K","0.91%"
"Jan 07, 1999","219.75","223.00","223.75","219.50","32.45K","-1.79%"
"Jan 06, 1999","223.75","217.25","224.00","217.00","72.73K","2.99%"
"Jan 05, 1999","217.25","215.50","218.00","215.00","30.95K","1.16%"
"Jan 04, 1999","214.75","214.00","215.75","214.00","23.43K","0.59%"
"Dec 31, 1998","213.50","213.50","214.50","213.25","20.99K","0.00%"
"Dec 30, 1998","213.50","218.50","218.50","213.00","44.74K","-2.40%"
"Dec 29, 1998","218.75","219.00","219.50","218.25","18.52K","-0.23%"
"Dec 28, 1998","219.25","220.50","221.75","218.50","16.47K","-0.68%"
"Dec 24, 1998","220.75","219.25","221.25","219.00","11.92K","0.68%"
"Dec 23, 1998","219.25","219.25","219.75","218.75","12.80K","0.11%"
"Dec 22, 1998","219.00","219.00","220.50","218.50","16.86K","4.41%"
"Dec 21, 1998","209.75","211.00","212.50","207.50","1.38K","-0.24%"
"Dec 18, 1998","210.25","213.00","213.00","208.50","3.34K","-1.29%"
"Dec 17, 1998","213.00","216.50","216.75","212.75","3.58K","-1.27%"
"Dec 16, 1998","215.75","215.25","216.25","214.50","2.88K","0.12%"
"Dec 15, 1998","215.50","219.75","219.75","215.25","3.10K","0.00%"
"Dec 14, 1998","215.50","215.25","216.25","214.25","2.68K","-0.46%"
"Dec 11, 1998","216.50","214.00","217.25","213.50","4.96K","1.17%"
"Dec 10, 1998","214.00","213.75","214.75","213.50","4.36K","0.12%"
"Dec 09, 1998","213.75","213.75","215.25","213.50","4.87K","-0.12%"
"Dec 08, 1998","214.00","215.00","215.00","213.50","5.31K","-0.58%"
"Dec 07, 1998","215.25","214.00","216.00","214.00","6.32K","0.58%"
"Dec 04, 1998","214.00","215.25","217.00","213.75","9.20K","-0.70%"
"Dec 03, 1998","215.50","217.50","217.50","215.25","17.31K","-0.92%"
"Dec 02, 1998","217.50","217.50","218.75","216.75","19.27K","-0.11%"
"Dec 01, 1998","217.75","218.50","218.50","217.50","18.46K","-0.46%"
"Nov 30, 1998","218.75","217.50","220.75","217.50","26.57K","0.57%"
"Nov 27, 1998","217.50","217.50","220.00","216.75","33.99K","0.35%"
"Nov 25, 1998","216.75","216.50","217.50","216.50","36.27K","0.00%"
"Nov 24, 1998","216.75","217.00","217.50","216.50","41.12K","-0.23%"
"Nov 23, 1998","217.25","219.75","219.75","216.75","46.51K","-1.25%"
"Nov 20, 1998","220.00","220.75","220.75","219.25","27.16K","-0.11%"
"Nov 19, 1998","220.25","221.25","223.00","218.75","46.09K","-0.45%"
"Nov 18, 1998","221.25","218.75","221.50","218.75","25.71K","1.03%"
"Nov 17, 1998","219.00","219.25","220.75","218.50","32.80K","-0.11%"
"Nov 16, 1998","219.25","220.50","221.25","218.50","25.71K","-0.57%"
"Nov 13, 1998","220.50","224.00","224.00","220.25","28.76K","-1.78%"
"Nov 12, 1998","224.50","224.50","225.50","223.25","35.52K","-0.33%"
"Nov 11, 1998","225.25","221.75","225.50","221.25","47.43K","1.35%"
"Nov 10, 1998","222.25","217.00","222.75","214.25","86.60K","2.42%"
"Nov 09, 1998","217.00","216.25","217.50","216.25","25.79K","0.12%"
"Nov 06, 1998","216.75","216.75","218.00","216.25","26.52K","-0.23%"
"Nov 05, 1998","217.25","215.25","218.75","215.00","37.91K","0.81%"
"Nov 04, 1998","215.50","216.25","217.00","215.25","34.98K","-0.58%"
"Nov 03, 1998","216.75","216.25","218.00","215.25","31.70K","0.00%"
"Nov 02, 1998","216.75","218.50","219.25","216.00","40.42K","-1.03%"
"Oct 30, 1998","219.00","218.25","220.25","218.25","29.72K","0.11%"
"Oct 29, 1998","218.75","219.00","222.00","218.25","36.64K","-0.11%"
"Oct 28, 1998","219.00","218.50","221.00","218.00","31.79K","0.00%"
"Oct 27, 1998","219.00","218.50","220.50","217.50","33.54K","0.00%"
"Oct 26, 1998","219.00","218.00","219.75","216.25","39.67K","0.11%"
"Oct 23, 1998","218.75","221.00","222.25","218.25","35.46K","-1.13%"
"Oct 22, 1998","221.25","219.00","221.50","218.25","28.94K","1.03%"
"Oct 21, 1998","219.00","219.00","222.00","218.00","36.20K","0.00%"
"Oct 20, 1998","219.00","221.50","222.50","218.75","37.92K","-1.35%"
"Oct 19, 1998","222.00","225.00","225.50","221.75","34.47K","-1.55%"
"Oct 16, 1998","225.50","227.75","231.00","225.00","47.99K","-0.77%"
"Oct 15, 1998","227.25","227.50","228.25","224.25","48.95K","-0.33%"
"Oct 14, 1998","228.00","227.50","228.75","225.50","49.25K","0.00%"
"Oct 13, 1998","228.00","220.00","229.25","219.75","80.15K","3.64%"
"Oct 12, 1998","220.00","219.50","221.50","219.00","31.43K","-0.68%"
"Oct 09, 1998","221.50","217.00","227.00","216.75","83.99K","1.96%"
"Oct 08, 1998","217.25","215.50","217.75","215.00","37.69K","0.00%"
"Oct 07, 1998","217.25","210.50","219.00","210.50","73.69K","3.33%"
"Oct 06, 1998","210.25","209.00","211.00","208.75","27.90K","0.24%"
"Oct 05, 1998","209.75","207.25","214.25","207.25","50.84K","1.57%"
"Oct 02, 1998","206.50","204.75","207.25","204.75","31.58K","0.85%"
"Oct 01, 1998","204.75","208.50","209.00","204.50","44.95K","-2.03%"
"Sep 30, 1998","209.00","211.25","212.75","208.25","33.27K","-1.30%"
"Sep 29, 1998","211.75","212.50","214.00","211.25","28.76K","-0.47%"
"Sep 28, 1998","212.75","210.00","213.50","208.75","31.72K","1.07%"
"Sep 25, 1998","210.50","208.00","212.25","207.25","42.76K","0.96%"
"Sep 24, 1998","208.50","205.25","208.75","204.50","29.92K","1.46%"
"Sep 23, 1998","205.50","206.50","208.50","204.25","27.16K","-0.48%"
"Sep 22, 1998","206.50","205.00","207.25","204.50","32.77K","6.86%"
"Sep 21, 1998","193.25","192.75","194.50","191.50","0.72K","-0.26%"
"Sep 18, 1998","193.75","195.50","195.50","193.00","1.63K","-1.02%"
"Sep 17, 1998","195.75","196.25","197.00","194.75","1.77K","-1.01%"
"Sep 16, 1998","197.75","199.00","201.50","197.00","2.22K","-0.50%"
"Sep 15, 1998","198.75","196.50","200.25","195.75","0.60K","1.02%"
"Sep 14, 1998","196.75","195.00","197.00","193.50","1.56K","0.51%"
"Sep 11, 1998","195.75","201.00","201.00","192.50","2.14K","-2.37%"
"Sep 10, 1998","200.50","197.00","202.00","196.25","1.71K","1.01%"
"Sep 09, 1998","198.50","201.00","201.00","195.75","7.46K","-0.87%"
"Sep 08, 1998","200.25","198.00","201.25","197.75","4.83K","2.43%"
"Sep 04, 1998","195.50","195.00","197.75","194.25","4.68K","0.00%"
"Sep 03, 1998","195.50","191.50","196.50","190.00","5.56K","1.69%"
"Sep 02, 1998","192.25","189.75","195.25","189.25","8.48K","1.18%"
"Sep 01, 1998","190.00","185.75","190.75","185.00","15.64K","1.47%"
"Aug 31, 1998","187.25","189.00","192.25","187.00","18.24K","-1.32%"
"Aug 28, 1998","189.75","194.50","196.00","189.50","32.52K","-2.94%"
"Aug 27, 1998","195.50","198.00","198.25","193.25","26.51K","-1.39%"
"Aug 26, 1998","198.25","203.00","203.25","198.00","19.87K","-2.58%"
"Aug 25, 1998","203.50","205.00","205.75","203.00","14.46K","-1.09%"
"Aug 24, 1998","205.75","205.00","206.00","203.75","18.18K","0.12%"
"Aug 21, 1998","205.50","208.00","208.00","205.25","12.90K","-1.32%"
"Aug 20, 1998","208.25","209.50","210.25","207.75","10.27K","-0.72%"
"Aug 19, 1998","209.75","208.25","210.50","208.25","12.99K","0.48%"
"Aug 18, 1998","208.75","208.00","209.50","206.25","13.19K","0.12%"
"Aug 17, 1998","208.50","206.25","211.75","206.25","11.41K","0.97%"
"Aug 14, 1998","206.50","206.50","207.75","206.00","11.29K","-0.12%"
"Aug 13, 1998","206.75","209.25","211.00","206.50","11.25K","-1.19%"
"Aug 12, 1998","209.25","213.75","214.00","209.00","12.99K","-2.22%"
"Aug 11, 1998","214.00","214.00","215.50","211.75","13.14K","-0.23%"
"Aug 10, 1998","214.50","211.00","215.00","210.25","15.49K","1.54%"
"Aug 07, 1998","211.25","210.00","213.00","210.00","15.25K","0.48%"
"Aug 06, 1998","210.25","211.25","211.50","209.00","16.73K","-0.59%"
"Aug 05, 1998","211.50","213.00","214.50","211.00","21.62K","-0.94%"
"Aug 04, 1998","213.50","213.00","215.00","212.75","19.13K","0.00%"
"Aug 03, 1998","213.50","216.50","216.50","213.25","17.51K","-1.84%"
"Jul 31, 1998","217.50","220.00","220.25","217.25","15.58K","-1.25%"
"Jul 30, 1998","220.25","220.00","220.50","218.50","15.01K","0.11%"
"Jul 29, 1998","220.00","220.50","222.00","218.75","15.51K","-0.45%"
"Jul 28, 1998","221.00","222.25","223.00","220.50","16.28K","-0.79%"
"Jul 27, 1998","222.75","224.50","224.50","222.50","12.51K","-0.89%"
"Jul 24, 1998","224.75","226.50","226.75","224.50","14.75K","-0.88%"
"Jul 23, 1998","226.75","226.50","227.25","225.50","10.79K","2.60%"
"Jul 22, 1998","221.00","230.00","230.00","220.50","0.47K","-3.70%"
"Jul 21, 1998","229.50","233.00","233.00","229.50","1.39K","-1.08%"
"Jul 20, 1998","232.00","230.00","232.00","229.00","1.62K","-1.28%"
"Jul 17, 1998","235.00","230.75","237.50","230.75","1.07K","2.06%"
"Jul 16, 1998","230.25","230.50","234.00","229.25","2.29K","0.22%"
"Jul 15, 1998","229.75","232.50","232.50","229.00","2.97K","-1.18%"
"Jul 14, 1998","232.50","235.00","235.00","232.00","3.36K","-1.90%"
"Jul 13, 1998","237.00","237.50","238.00","234.50","2.12K","1.39%"
"Jul 10, 1998","233.75","237.50","237.50","231.50","6.25K","-2.09%"
"Jul 09, 1998","238.75","242.50","245.00","238.00","3.67K","-1.95%"
"Jul 08, 1998","243.50","241.00","253.00","241.00","8.06K","0.83%"
"Jul 07, 1998","241.50","238.00","242.50","238.00","5.71K","3.09%"
"Jul 06, 1998","234.25","236.50","239.00","230.00","13.14K","-1.16%"
"Jul 02, 1998","237.00","240.00","240.00","236.50","8.60K","-1.04%"
"Jul 01, 1998","239.50","245.00","247.50","236.00","11.80K","-2.34%"
"Jun 30, 1998","245.25","238.75","245.50","237.50","22.62K","2.83%"
"Jun 29, 1998","238.50","247.50","247.50","237.00","48.97K","-4.79%"
"Jun 26, 1998","250.50","253.50","256.50","250.00","28.91K","-1.47%"
"Jun 25, 1998","254.25","258.25","258.25","254.00","28.43K","-2.12%"
"Jun 24, 1998","259.75","255.50","260.00","253.50","25.13K","1.27%"
"Jun 23, 1998","256.50","249.50","260.50","249.25","34.58K","2.29%"
"Jun 22, 1998","250.75","250.50","252.50","248.50","22.24K","-1.08%"
"Jun 19, 1998","253.50","244.50","255.50","243.75","51.14K","3.26%"
"Jun 18, 1998","245.50","243.00","251.00","243.00","34.68K","0.41%"
"Jun 17, 1998","244.50","238.25","247.00","238.25","45.66K","3.06%"
"Jun 16, 1998","237.25","232.75","239.50","232.75","33.40K","1.93%"
"Jun 15, 1998","232.75","234.50","234.50","232.00","24.41K","-1.48%"
"Jun 12, 1998","236.25","232.00","237.00","231.50","34.04K","1.83%"
"Jun 11, 1998","232.00","231.75","234.25","231.50","28.10K","0.11%"
"Jun 10, 1998","231.75","231.75","233.00","231.00","27.41K","-0.11%"
"Jun 09, 1998","232.00","232.50","233.00","230.75","23.60K","-0.22%"
"Jun 08, 1998","232.50","236.50","236.50","231.25","34.56K","-1.90%"
"Jun 05, 1998","237.00","239.50","239.75","236.50","29.65K","-1.15%"
"Jun 04, 1998","239.75","237.75","240.00","237.50","25.84K","0.74%"
"Jun 03, 1998","238.00","240.50","242.50","237.50","33.94K","-1.04%"
"Jun 02, 1998","240.50","238.50","241.25","238.00","24.62K","0.73%"
"Jun 01, 1998","238.75","237.50","239.00","236.00","34.97K","0.10%"
"May 29, 1998","238.50","238.00","242.00","237.00","29.28K","0.10%"
"May 28, 1998","238.25","237.25","240.00","237.25","33.70K","0.53%"
"May 27, 1998","237.00","240.25","241.00","235.25","45.84K","-1.46%"
"May 26, 1998","240.50","245.50","245.50","240.25","36.01K","-2.73%"
"May 22, 1998","247.25","246.50","247.50","245.75","15.02K","0.30%"
"May 21, 1998","246.50","246.75","249.25","246.00","20.23K","-0.10%"
"May 20, 1998","246.75","245.00","247.50","243.50","18.84K","3.35%"
"May 19, 1998","238.75","239.00","239.25","238.00","0.57K","-0.62%"
"May 18, 1998","240.25","239.00","242.00","238.25","1.36K","0.42%"
"May 15, 1998","239.25","240.00","240.00","238.25","1.63K","-0.52%"
"May 14, 1998","240.50","242.00","243.50","240.00","2.48K","-0.31%"
"May 13, 1998","241.25","240.00","243.50","239.25","2.67K","1.47%"
"May 12, 1998","237.75","240.50","240.50","237.50","4.23K","-1.25%"
"May 11, 1998","240.75","245.00","245.00","238.50","5.25K","-3.02%"
"May 08, 1998","248.25","252.50","252.50","248.00","5.44K","-1.68%"
"May 07, 1998","252.50","252.50","254.25","248.75","6.84K","0.10%"
"May 06, 1998","252.25","248.00","252.50","247.75","8.76K","1.82%"
"May 05, 1998","247.75","244.00","248.00","243.00","8.55K","1.54%"
"May 04, 1998","244.00","244.00","248.00","243.75","10.37K","0.41%"
"May 01, 1998","243.00","243.50","244.75","241.00","12.96K","-0.31%"
"Apr 30, 1998","243.75","244.00","246.00","243.50","21.46K","-0.20%"
"Apr 29, 1998","244.25","246.50","247.75","243.25","47.11K","-0.91%"
"Apr 28, 1998","246.50","246.75","248.00","244.50","25.09K","0.10%"
"Apr 27, 1998","246.25","249.75","249.75","244.75","21.71K","-1.89%"
"Apr 24, 1998","251.00","248.75","258.00","248.75","16.49K","1.01%"
"Apr 23, 1998","248.50","246.00","249.50","246.00","19.94K","0.91%"
"Apr 22, 1998","246.25","250.75","251.00","245.75","25.95K","-1.89%"
"Apr 21, 1998","251.00","248.00","252.00","248.00","24.32K","0.90%"
"Apr 20, 1998","248.75","250.50","251.00","247.00","18.53K","-0.70%"
"Apr 17, 1998","250.50","250.25","253.00","249.25","27.74K","0.00%"
"Apr 16, 1998","250.50","251.00","251.00","245.00","23.31K","-0.20%"
"Apr 15, 1998","251.00","246.25","254.00","246.25","29.23K","1.83%"
"Apr 14, 1998","246.50","245.50","248.00","245.50","30.34K","0.51%"
"Apr 13, 1998","245.25","249.50","251.00","243.75","37.15K","-1.70%"
"Apr 09, 1998","249.50","248.00","250.00","246.75","29.62K","0.71%"
"Apr 08, 1998","247.75","246.75","248.75","246.50","21.81K","0.30%"
"Apr 07, 1998","247.00","248.00","250.50","246.75","28.34K","-0.40%"
"Apr 06, 1998","248.00","253.00","254.00","246.75","37.50K","-1.98%"
"Apr 03, 1998","253.00","255.75","256.25","252.00","24.41K","-1.17%"
"Apr 02, 1998","256.00","254.50","256.50","253.75","27.84K","0.59%"
"Apr 01, 1998","254.50","259.00","259.75","253.50","38.14K","-1.74%"
"Mar 31, 1998","259.00","266.50","267.00","258.50","49.81K","-3.27%"
"Mar 30, 1998","267.75","262.50","270.00","262.00","28.72K","2.10%"
"Mar 27, 1998","262.25","261.50","263.00","261.25","20.83K","0.29%"
"Mar 26, 1998","261.50","265.00","265.50","261.25","33.59K","-1.32%"
"Mar 25, 1998","265.00","265.00","266.50","264.75","19.92K","-0.19%"
"Mar 24, 1998","265.50","266.75","266.75","264.25","21.47K","-0.47%"
"Mar 23, 1998","266.75","264.00","267.00","263.50","28.87K","2.89%"
"Mar 20, 1998","259.25","262.50","262.50","258.75","0.55K","-1.24%"
"Mar 19, 1998","262.50","265.25","265.25","262.25","1.40K","-1.22%"
"Mar 18, 1998","265.75","267.00","267.75","265.50","2.10K","0.00%"
"Mar 17, 1998","265.75","266.00","268.25","265.50","1.93K","0.09%"
"Mar 16, 1998","265.50","269.50","269.50","265.25","4.24K","-0.93%"
"Mar 13, 1998","268.00","273.00","273.00","267.50","9.72K","-2.10%"
"Mar 12, 1998","273.75","274.00","274.00","271.50","6.77K","-0.09%"
"Mar 11, 1998","274.00","272.75","274.50","272.25","8.84K","0.46%"
"Mar 10, 1998","272.75","270.00","273.00","269.00","7.94K","1.02%"
"Mar 09, 1998","270.00","269.00","271.00","269.00","7.78K","0.84%"
"Mar 06, 1998","267.75","266.00","268.00","265.00","10.58K","0.56%"
"Mar 05, 1998","266.25","267.25","268.50","265.75","11.42K","0.09%"
"Mar 04, 1998","266.00","265.00","267.50","265.00","13.01K","0.66%"
"Mar 03, 1998","264.25","264.75","266.50","264.00","13.45K","-0.47%"
"Mar 02, 1998","265.50","261.50","266.50","261.50","18.60K","1.53%"
"Feb 27, 1998","261.50","261.50","263.25","261.25","25.89K","-0.29%"
"Feb 26, 1998","262.25","263.25","264.25","262.00","47.05K","-0.57%"
"Feb 25, 1998","263.75","263.00","264.00","262.50","33.82K","0.19%"
"Feb 24, 1998","263.25","265.50","266.00","263.00","46.00K","-0.94%"
"Feb 23, 1998","265.75","266.00","267.75","265.25","30.00K","-0.28%"
"Feb 20, 1998","266.50","268.25","269.75","266.25","28.74K","-0.74%"
"Feb 19, 1998","268.50","268.00","270.00","266.50","34.76K","0.28%"
"Feb 18, 1998","267.75","268.00","269.00","266.50","25.74K","-0.09%"
"Feb 17, 1998","268.00","270.00","270.50","266.00","42.27K","-0.83%"
"Feb 13, 1998","270.25","270.50","271.50","269.50","16.41K","-0.09%"
"Feb 12, 1998","270.50","268.00","271.00","267.00","31.24K","0.84%"
"Feb 11, 1998","268.25","273.25","273.75","268.00","46.25K","-2.01%"
"Feb 10, 1998","273.75","272.00","274.00","271.25","26.28K","0.64%"
"Feb 09, 1998","272.00","270.00","272.50","269.75","25.05K","0.74%"
"Feb 06, 1998","270.00","271.75","272.50","269.50","33.88K","-0.64%"
"Feb 05, 1998","271.75","272.50","275.00","271.00","34.26K","-0.37%"
"Feb 04, 1998","272.75","274.75","275.50","272.25","35.58K","-0.82%"
"Feb 03, 1998","275.00","275.50","277.75","274.75","29.33K","-0.18%"
"Feb 02, 1998","275.50","272.75","276.25","272.00","30.08K","0.92%"
"Jan 30, 1998","273.00","275.25","275.50","272.75","29.69K","-0.91%"
"Jan 29, 1998","275.50","277.25","278.00","275.00","31.50K","-0.72%"
"Jan 28, 1998","277.50","276.00","279.00","275.75","27.28K","0.36%"
"Jan 27, 1998","276.50","278.75","283.50","275.50","59.39K","-0.90%"
"Jan 26, 1998","279.00","275.25","279.75","275.25","32.25K","1.27%"
"Jan 23, 1998","275.50","276.00","279.25","275.25","35.37K","-0.18%"
"Jan 22, 1998","276.00","275.50","277.25","273.50","32.64K","0.00%"
"Jan 21, 1998","276.00","278.00","278.00","275.25","28.90K","-0.81%"
"Jan 20, 1998","278.25","277.00","279.00","275.75","41.36K","0.45%"
"Jan 16, 1998","277.00","277.00","279.50","276.25","45.18K","-0.09%"
"Jan 15, 1998","277.25","273.50","279.25","270.00","60.49K","1.28%"
"Jan 14, 1998","273.75","270.25","278.00","270.25","84.53K","1.30%"
"Jan 13, 1998","270.25","258.00","270.25","257.50","68.62K","4.65%"
"Jan 12, 1998","258.25","259.50","260.75","257.00","32.46K","-0.58%"
"Jan 09, 1998","259.75","258.50","261.50","258.00","25.00K","0.48%"
"Jan 08, 1998","258.50","263.50","263.50","258.25","47.99K","-1.90%"
"Jan 07, 1998","263.50","262.00","264.25","260.75","34.46K","0.48%"
"Jan 06, 1998","262.25","266.00","266.00","262.00","27.70K","-1.32%"
"Jan 05, 1998","265.75","262.50","266.00","261.75","32.39K","1.14%"
"Jan 02, 1998","262.75","263.50","264.25","261.00","27.28K","-0.85%"
"Dec 31, 1997","265.00","266.50","267.00","264.75","18.22K","-0.66%"
"Dec 30, 1997","266.75","267.00","268.00","266.00","21.42K","-0.19%"
"Dec 29, 1997","267.25","269.25","270.75","266.75","21.75K","-0.74%"
"Dec 26, 1997","269.25","270.50","270.75","268.75","7.60K","0.09%"
"Dec 24, 1997","269.00","267.00","269.50","266.50","19.30K","0.75%"
"Dec 23, 1997","267.00","264.00","268.00","262.00","28.47K","1.42%"
"Dec 22, 1997","263.25","266.00","267.50","263.00","28.44K","3.85%"
"Dec 19, 1997","253.50","259.00","259.00","252.00","6.68K","-0.98%"
"Dec 18, 1997","256.00","261.50","262.00","255.75","3.12K","-1.92%"
"Dec 17, 1997","261.00","260.00","261.50","260.00","2.86K","0.68%"
"Dec 16, 1997","259.25","261.75","262.00","259.00","2.33K","-0.19%"
"Dec 15, 1997","259.75","261.25","261.50","259.25","2.72K","-0.67%"
"Dec 12, 1997","261.50","266.50","266.50","261.25","6.63K","-1.51%"
"Dec 11, 1997","265.50","269.25","269.50","265.25","7.18K","-1.39%"
"Dec 10, 1997","269.25","272.00","272.50","269.00","6.40K","-0.65%"
"Dec 09, 1997","271.00","272.50","274.50","270.50","7.87K","-0.82%"
"Dec 08, 1997","273.25","269.00","273.50","269.00","5.23K","1.58%"
"Dec 05, 1997","269.00","268.00","270.25","267.75","9.76K","0.47%"
"Dec 04, 1997","267.75","271.00","271.75","267.50","18.19K","-1.29%"
"Dec 03, 1997","271.25","271.75","272.25","270.50","19.00K","-0.09%"
"Dec 02, 1997","271.50","273.75","273.75","271.25","17.51K","-0.46%"
"Dec 01, 1997","272.75","271.00","275.00","271.00","18.27K","0.46%"
"Nov 28, 1997","271.50","272.50","273.25","270.75","15.37K","-0.46%"
"Nov 26, 1997","272.75","270.00","273.75","270.00","44.96K","0.93%"
"Nov 25, 1997","270.25","273.00","273.00","270.00","48.80K","-1.10%"
"Nov 24, 1997","273.25","275.50","276.50","271.75","50.97K","-0.82%"
"Nov 21, 1997","275.50","271.50","276.00","271.50","33.44K","1.38%"
"Nov 20, 1997","271.75","273.25","276.00","271.50","42.00K","-0.73%"
"Nov 19, 1997","273.75","276.25","276.25","273.50","43.27K","-1.08%"
"Nov 18, 1997","276.75","277.00","278.25","275.75","29.10K","-0.36%"
"Nov 17, 1997","277.75","272.00","278.50","271.00","41.71K","2.11%"
"Nov 14, 1997","272.00","273.00","274.50","271.25","41.41K","-0.46%"
"Nov 13, 1997","273.25","274.00","276.00","273.00","34.16K","-0.36%"
"Nov 12, 1997","274.25","276.00","276.75","273.00","53.56K","-0.81%"
"Nov 11, 1997","276.50","275.75","279.50","275.25","43.80K","0.27%"
"Nov 10, 1997","275.75","283.25","285.25","275.00","61.28K","-2.90%"
"Nov 07, 1997","284.00","283.00","284.75","281.00","33.32K","0.35%"
"Nov 06, 1997","283.00","278.50","283.50","278.25","38.89K","1.62%"
"Nov 05, 1997","278.50","279.50","281.50","278.25","49.98K","-0.62%"
"Nov 04, 1997","280.25","285.00","286.00","280.00","42.65K","-1.75%"
"Nov 03, 1997","285.25","279.00","289.50","278.75","50.81K","1.97%"
"Oct 31, 1997","279.75","279.25","280.75","277.75","37.03K","0.00%"
"Oct 30, 1997","279.75","280.50","280.75","275.50","61.43K","-0.53%"
"Oct 29, 1997","281.25","286.25","287.75","281.00","43.28K","-1.06%"
"Oct 28, 1997","284.25","285.00","286.00","281.25","47.88K","-1.13%"
"Oct 27, 1997","287.50","292.00","294.00","285.00","51.15K","-0.78%"
"Oct 24, 1997","289.75","287.25","291.00","286.00","36.70K","0.61%"
"Oct 23, 1997","288.00","293.25","293.25","287.00","49.20K","-1.96%"
"Oct 22, 1997","293.75","287.50","294.00","287.50","48.06K","2.17%"
"Oct 21, 1997","287.50","282.00","288.50","282.00","40.25K","1.59%"
"Oct 20, 1997","283.00","281.75","286.00","280.25","43.30K","0.35%"
"Oct 17, 1997","282.00","286.00","286.00","281.50","45.87K","-1.74%"
"Oct 16, 1997","287.00","289.75","290.75","286.50","31.52K","-1.03%"
"Oct 15, 1997","290.00","285.50","290.50","285.00","38.54K","1.49%"
"Oct 14, 1997","285.75","290.00","290.50","285.25","46.88K","-1.80%"
"Oct 13, 1997","291.00","288.50","295.00","287.75","52.44K","0.95%"
"Oct 10, 1997","288.25","283.00","293.50","281.00","87.93K","1.59%"
"Oct 09, 1997","283.75","282.00","284.00","279.50","44.29K","0.35%"
"Oct 08, 1997","282.75","279.00","285.00","277.25","73.50K","1.07%"
"Oct 07, 1997","279.75","267.75","279.75","267.00","91.03K","4.48%"
"Oct 06, 1997","267.75","264.00","268.50","261.75","45.21K","1.13%"
"Oct 03, 1997","264.75","257.00","266.00","256.50","61.95K","2.92%"
"Oct 02, 1997","257.25","256.00","258.25","255.50","29.03K","0.39%"
"Oct 01, 1997","256.25","257.25","259.25","255.75","31.78K","-0.58%"
"Sep 30, 1997","257.75","258.25","259.50","257.50","40.04K","-0.39%"
"Sep 29, 1997","258.75","257.00","259.75","255.50","42.16K","0.49%"
"Sep 26, 1997","257.50","259.50","259.50","257.25","32.45K","-0.77%"
"Sep 25, 1997","259.50","261.25","263.00","258.00","40.47K","-0.57%"
"Sep 24, 1997","261.00","262.25","263.25","260.75","25.41K","-0.48%"
"Sep 23, 1997","262.25","262.00","263.00","260.00","27.34K","0.00%"
"Sep 22, 1997","262.25","260.25","262.50","257.50","53.37K","2.64%"
